album_id,album_title,disc_number,track_number,title,length_seconds
e9823210-b67b-4e45-8ec3-781c5e069fce,The Piper at the Gates of Dawn,1,1,Astronomy Domine,252
e9823210-b67b-4e45-8ec3-781c5e069fce,The Piper at the Gates of Dawn,1,2,Lucifer Sam,187
e9823210-b67b-4e45-8ec3-781c5e069fce,The Piper at the Gates of Dawn,1,3,Matilda Mother,188
e9823210-b67b-4e45-8ec3-781c5e069fce,The Piper at the Gates of Dawn,1,4,Flaming,166
e9823210-b67b-4e45-8ec3-781c5e069fce,The Piper at the Gates of Dawn,1,5,Pow R. Toc H.,266
e9823210-b67b-4e45-8ec3-781c5e069fce,The Piper at the Gates of Dawn,1,6,Take Up Thy Stethoscope and Walk,185
e9823210-b67b-4e45-8ec3-781c5e069fce,The Piper at the Gates of Dawn,1,7,Interstellar Overdrive,581
e9823210-b67b-4e45-8ec3-781c5e069fce,The Piper at the Gates of Dawn,1,8,The Gnome,133
e9823210-b67b-4e45-8ec3-781c5e069fce,The Piper at the Gates of Dawn,1,9,Chapter 24,222
e9823210-b67b-4e45-8ec3-781c5e069fce,The Piper at the Gates of Dawn,1,10,The Scarecrow,131
e9823210-b67b-4e45-8ec3-781c5e069fce,The Piper at the Gates of Dawn,1,11,Bike,201
f5920986-27e6-483b-b7f6-1b3c14b26866,Ummagumma,1,1,Astronomy Domine,510
f5920986-27e6-483b-b7f6-1b3c14b26866,Ummagumma,1,2,"Careful With That Axe, Eugene",530
f5920986-27e6-483b-b7f6-1b3c14b26866,Ummagumma,1,3,Set the Controls for the Heart of the Sun,552
f5920986-27e6-483b-b7f6-1b3c14b26866,Ummagumma,1,4,A Saucerful of Secrets,769
f5920986-27e6-483b-b7f6-1b3c14b26866,Ummagumma,2,1,"Sysyphus, Parts 1, 2, 3 u. 4",382
f5920986-27e6-483b-b7f6-1b3c14b26866,Ummagumma,2,2,Grantchester Meadows,447
f5920986-27e6-483b-b7f6-1b3c14b26866,Ummagumma,2,3,Several Species of Small Furry Animals Gathered Together in a Cave and Grooving With a Pict,738
f5920986-27e6-483b-b7f6-1b3c14b26866,Ummagumma,2,4,"The Narrow Way, Parts 1–3",732
f5920986-27e6-483b-b7f6-1b3c14b26866,Ummagumma,2,5,"The Grand Vizier’s Garden Party, Part 1: Entrance / Part 2: Entertainment / Part 3: Exit",532
c1ad763c-431a-4134-94b6-8ac508154b7b,Ummagumma,1,1,Astronomy Domine,510
c1ad763c-431a-4134-94b6-8ac508154b7b,Ummagumma,1,2,"Careful With That Axe, Eugene",530
c1ad763c-431a-4134-94b6-8ac508154b7b,Ummagumma,1,3,Set the Controls for the Heart of the Sun,552
c1ad763c-431a-4134-94b6-8ac508154b7b,Ummagumma,1,4,A Saucerful of Secrets,769
c1ad763c-431a-4134-94b6-8ac508154b7b,Ummagumma,2,1,"Sysyphus - Parts 1, 2, 3 & 4",807
c1ad763c-431a-4134-94b6-8ac508154b7b,Ummagumma,2,2,Grantchester Meadows,447
c1ad763c-431a-4134-94b6-8ac508154b7b,Ummagumma,2,3,Several Species of Small Furry Animals Gathered Together in a Cave and Grooving With a Pict,299
c1ad763c-431a-4134-94b6-8ac508154b7b,Ummagumma,2,4,"The Narrow Way, Parts 1–3",732
c1ad763c-431a-4134-94b6-8ac508154b7b,Ummagumma,2,5,"The Grand Vizier’s Garden Party, Part 1: Entrance / Part 2: Entertainment / Part 3: Exit",532
b54e4ad1-188a-352f-85d8-ca40d4ec4748,Ummagumma,1,1,Astronomy Domine,510
b54e4ad1-188a-352f-85d8-ca40d4ec4748,Ummagumma,1,2,"Careful With That Axe, Eugene",530
b54e4ad1-188a-352f-85d8-ca40d4ec4748,Ummagumma,1,3,Set the Controls for the Heart of the Sun,567
b54e4ad1-188a-352f-85d8-ca40d4ec4748,Ummagumma,1,4,A Saucerful of Secrets,769
b54e4ad1-188a-352f-85d8-ca40d4ec4748,Ummagumma,2,1,"Sysyphus, Part I",269
b54e4ad1-188a-352f-85d8-ca40d4ec4748,Ummagumma,2,2,"Sysyphus, Part II",105
b54e4ad1-188a-352f-85d8-ca40d4ec4748,Ummagumma,2,3,"Sysyphus, Part III",187
b54e4ad1-188a-352f-85d8-ca40d4ec4748,Ummagumma,2,4,"Sysyphus, Part IV",218
b54e4ad1-188a-352f-85d8-ca40d4ec4748,Ummagumma,2,5,Grantchester Meadows,447
b54e4ad1-188a-352f-85d8-ca40d4ec4748,Ummagumma,2,6,Several Species of Small Furry Animals Gathered Together in a Cave and Grooving With a Pict,287
b54e4ad1-188a-352f-85d8-ca40d4ec4748,Ummagumma,2,7,"The Narrow Way, Parts 1–3",732
b54e4ad1-188a-352f-85d8-ca40d4ec4748,Ummagumma,2,8,"The Grand Vizier’s Garden Party, Part 1: Entrance / Part 2: Entertainment / Part 3: Exit",532
2c7efdf8-2d9f-37f5-8f01-b71ae38c3ea4,Atom Heart Mother,1,1,Atom Heart Mother: a) Father’s Shout / b) Breast Milky / c) Mother Fore / d) Funky Dung / e) Mind Your Throats Please / f) Remergence,1424
2c7efdf8-2d9f-37f5-8f01-b71ae38c3ea4,Atom Heart Mother,1,2,If,270
2c7efdf8-2d9f-37f5-8f01-b71ae38c3ea4,Atom Heart Mother,1,3,Summer ’68,329
2c7efdf8-2d9f-37f5-8f01-b71ae38c3ea4,Atom Heart Mother,1,4,Fat Old Sun,322
2c7efdf8-2d9f-37f5-8f01-b71ae38c3ea4,Atom Heart Mother,1,5,Alan’s Psychedelic Breakfast: a) Rise and Shine / b) Sunny Side Up / c) Morning Glory,780
2f77be7d-baf5-3444-8c48-238aab6668b0,Atom Heart Mother,1,1,Atom Heart Mother: a) Father’s Shout / b) Breast Milky / c) Mother Fore / d) Funky Dung / e) Mind Your Throats Please / f) Remergence,1424
2f77be7d-baf5-3444-8c48-238aab6668b0,Atom Heart Mother,1,2,If,270
2f77be7d-baf5-3444-8c48-238aab6668b0,Atom Heart Mother,1,3,Summer ’68,329
2f77be7d-baf5-3444-8c48-238aab6668b0,Atom Heart Mother,1,4,Fat Old Sun,322
2f77be7d-baf5-3444-8c48-238aab6668b0,Atom Heart Mother,1,5,Alan’s Psychedelic Breakfast: a) Rise and Shine / b) Sunny Side Up / c) Morning Glory,780
832a6791-ccb8-3c96-8729-1e7f4badf693,Ummagumma,1,1,Astronomy Domine,510
832a6791-ccb8-3c96-8729-1e7f4badf693,Ummagumma,1,2,"Careful With That Axe, Eugene",530
832a6791-ccb8-3c96-8729-1e7f4badf693,Ummagumma,1,3,Set the Controls for the Heart of the Sun,552
832a6791-ccb8-3c96-8729-1e7f4badf693,Ummagumma,1,4,A Saucerful of Secrets,769
832a6791-ccb8-3c96-8729-1e7f4badf693,Ummagumma,2,1,"Sysyphus - Parts 1, 2, 3 & 4",807
832a6791-ccb8-3c96-8729-1e7f4badf693,Ummagumma,2,2,Grantchester Meadows,447
832a6791-ccb8-3c96-8729-1e7f4badf693,Ummagumma,2,3,Several Species of Small Furry Animals Gathered Together in a Cave and Grooving With a Pict,299
832a6791-ccb8-3c96-8729-1e7f4badf693,Ummagumma,2,4,"The Narrow Way, Parts 1–3",732
832a6791-ccb8-3c96-8729-1e7f4badf693,Ummagumma,2,5,"The Grand Vizier’s Garden Party, Part 1: Entrance / Part 2: Entertainment / Part 3: Exit",532
8bd401a2-c4bf-36da-87bc-cd9b4b7b8263,Atom Heart Mother,1,1,Atom Heart Mother: a) Father’s Shout / b) Breast Milky / c) Mother Fore / d) Funky Dung / e) Mind Your Throats Please / f) Remergence,1424
8bd401a2-c4bf-36da-87bc-cd9b4b7b8263,Atom Heart Mother,1,2,If,270
8bd401a2-c4bf-36da-87bc-cd9b4b7b8263,Atom Heart Mother,1,3,Summer ’68,329
8bd401a2-c4bf-36da-87bc-cd9b4b7b8263,Atom Heart Mother,1,4,Fat Old Sun,322
8bd401a2-c4bf-36da-87bc-cd9b4b7b8263,Atom Heart Mother,1,5,Alan’s Psychedelic Breakfast: a) Rise and Shine / b) Sunny Side Up / c) Morning Glory,780
9199d10d-1245-397a-919b-6182a8e0f361,Atom Heart Mother,1,1,Atom Heart Mother,1415
9199d10d-1245-397a-919b-6182a8e0f361,Atom Heart Mother,1,2,If,270
9199d10d-1245-397a-919b-6182a8e0f361,Atom Heart Mother,1,3,Summer ’68,328
9199d10d-1245-397a-919b-6182a8e0f361,Atom Heart Mother,1,4,Fat Old Sun,335
9199d10d-1245-397a-919b-6182a8e0f361,Atom Heart Mother,1,5,Alan’s Psychedelic Breakfast: a) Rise and Shine / b) Sunny Side Up / c) Morning Glory,780
99bb4f7c-753f-34bf-bf10-71ce81a7db3e,Atom Heart Mother,1,1,Atom Heart Mother: a) Father’s Shout / b) Breast Milky / c) Mother Fore / d) Funky Dung / e) Mind Your Throats Please / f) Remergence,1424
99bb4f7c-753f-34bf-bf10-71ce81a7db3e,Atom Heart Mother,1,2,If,270
99bb4f7c-753f-34bf-bf10-71ce81a7db3e,Atom Heart Mother,1,3,Summer ’68,329
99bb4f7c-753f-34bf-bf10-71ce81a7db3e,Atom Heart Mother,1,4,Fat Old Sun,322
99bb4f7c-753f-34bf-bf10-71ce81a7db3e,Atom Heart Mother,1,5,Alan’s Psychedelic Breakfast: a) Rise and Shine / b) Sunny Side Up / c) Morning Glory,780
b7f842a2-7eab-31a1-ad52-17e10a394049,Atom Heart Mother,1,1,Atom Heart Mother: a) Father’s Shout / b) Breast Milky / c) Mother Fore / d) Funky Dung / e) Mind Your Throats Please / f) Remergence,1424
b7f842a2-7eab-31a1-ad52-17e10a394049,Atom Heart Mother,1,2,If,270
b7f842a2-7eab-31a1-ad52-17e10a394049,Atom Heart Mother,1,3,Summer ’68,329
b7f842a2-7eab-31a1-ad52-17e10a394049,Atom Heart Mother,1,4,Fat Old Sun,322
b7f842a2-7eab-31a1-ad52-17e10a394049,Atom Heart Mother,1,5,Alan’s Psychedelic Breakfast: a) Rise and Shine / b) Sunny Side Up / c) Morning Glory,780
e72276df-539d-4ed5-8669-72d170d63fcd,The Piper at the Gates of Dawn,1,1,Astronomy Domine,252
e72276df-539d-4ed5-8669-72d170d63fcd,The Piper at the Gates of Dawn,1,2,Lucifer Sam,187
e72276df-539d-4ed5-8669-72d170d63fcd,The Piper at the Gates of Dawn,1,3,Matilda Mother,188
e72276df-539d-4ed5-8669-72d170d63fcd,The Piper at the Gates of Dawn,1,4,Flaming,166
e72276df-539d-4ed5-8669-72d170d63fcd,The Piper at the Gates of Dawn,1,5,Pow R. Toc H.,266
e72276df-539d-4ed5-8669-72d170d63fcd,The Piper at the Gates of Dawn,1,6,Take Up Thy Stethoscope and Walk,185
e72276df-539d-4ed5-8669-72d170d63fcd,The Piper at the Gates of Dawn,1,7,Interstellar Overdrive,581
e72276df-539d-4ed5-8669-72d170d63fcd,The Piper at the Gates of Dawn,1,8,The Gnome,133
e72276df-539d-4ed5-8669-72d170d63fcd,The Piper at the Gates of Dawn,1,9,Chapter 24,222
e72276df-539d-4ed5-8669-72d170d63fcd,The Piper at the Gates of Dawn,1,10,The Scarecrow,131
e72276df-539d-4ed5-8669-72d170d63fcd,The Piper at the Gates of Dawn,1,11,Bike,201
e72276df-539d-4ed5-8669-72d170d63fcd,The Piper at the Gates of Dawn,1,12,See Emily Play,169
6571020d-6b25-4edd-9e82-44aba29827d0,Atom Heart Mother,1,1,Atom Heart Mother: a) Father’s Shout / b) Breast Milky / c) Mother Fore / d) Funky Dung / e) Mind Your Throats Please / f) Remergence,1424
6571020d-6b25-4edd-9e82-44aba29827d0,Atom Heart Mother,1,2,If,270
6571020d-6b25-4edd-9e82-44aba29827d0,Atom Heart Mother,1,3,Summer ’68,329
6571020d-6b25-4edd-9e82-44aba29827d0,Atom Heart Mother,1,4,Fat Old Sun,322
6571020d-6b25-4edd-9e82-44aba29827d0,Atom Heart Mother,1,5,Alan’s Psychedelic Breakfast: a) Rise and Shine / b) Sunny Side Up / c) Morning Glory,780
72d8c557-4e3a-4550-9bee-a3289a50dfb7,Atom Heart Mother,1,1,Atom Heart Mother: a) Father’s Shout / b) Breast Milky / c) Mother Fore / d) Funky Dung / e) Mind Your Throats Please / f) Remergence,1424
72d8c557-4e3a-4550-9bee-a3289a50dfb7,Atom Heart Mother,1,2,If,270
72d8c557-4e3a-4550-9bee-a3289a50dfb7,Atom Heart Mother,1,3,Summer ’68,329
72d8c557-4e3a-4550-9bee-a3289a50dfb7,Atom Heart Mother,1,4,Fat Old Sun,322
72d8c557-4e3a-4550-9bee-a3289a50dfb7,Atom Heart Mother,1,5,Alan’s Psychedelic Breakfast: a) Rise and Shine / b) Sunny Side Up / c) Morning Glory,780
